CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1615       130364396      1714504358       242600179      1715150885 branches
 -1     1615         1643497      1714526282       246564570      1715150885 branch-misses
 -1     1615         1063929      1714536000       250447710      1715150885 cache-references
 -1     1615          452518      1714542379       254536187      1715150885 cache-misses
 -1     1615       542600056      1714548471       255919621      1715150885 cycles
 -1     1615       852546535      1714554520       319917753      1715150885 instructions
 -1     1615         3555953      1714560548       319922960      1715150885 L1-dcache-load-misses
 -1     1615       234284809      1714566607       319976116      1715150885 L1-dcache-loads
 -1     1615          114471      1714572652       319980984      1715150885 L1-dcache-prefetch-misses
 -1     1615          875364      1714579011       319994244      1715150885 L1-dcache-prefetches
 -1     1615         1058896      1714585036       255996890      1715150885 L1-dcache-store-misses
 -1     1615        97198557      1714591091       255999081      1715150885 L1-dcache-stores
 -1     1615        29988700      1714597053       255997157      1715150885 L1-icache-load-misses
 -1     1615       224369861      1714603021       255998820      1715150885 L1-icache-loads
 -1     1615           43282      1714609002       255997527      1715150885 LLC-load-misses
 -1     1615          225204      1714615074       255996675      1715150885 LLC-loads
 -1     1615          112572      1714620983       255996222      1715150885 dTLB-load-misses
 -1     1615       187084147      1714626961       255998594      1715150885 dTLB-loads
 -1     1615           18276      1714633046       255995070      1715150885 dTLB-store-misses
 -1     1615        97131623      1714639091       255995694      1715150885 dTLB-stores
 -1     1615           27448      1714645066       256001408      1715150885 iTLB-load-misses
 -1     1615       687267084      1714651038       255995341      1715150885 iTLB-loads
 -1     1615        90413533      1714657026       255997460      1715150885 branch-load-misses
 -1     1615       137585791      1714663145       255996493      1715150885 branch-loads
 -1     1615               0      1714671495       252193262      1715150885 mem-loads
 -1     1615       103945909      1714679993       248265783      1715150885 stalled-cycles-backend
 -1     1615       231526800      1714688405       244180203      1715150885 stalled-cycles-frontend
 -1     1615       138901896      1815434321       258568419      1816063081 branches
 -1     1615         1753827      1815455184       262564352      1816063081 branch-misses
 -1     1615         1126994      1815465439       266446947      1816063081 cache-references
 -1     1615          478055      1815473493       270536170      1816063081 cache-misses
 -1     1615       576535911      1815479615       271919084      1816063081 cycles
 -1     1615       908158576      1815485713       339916924      1816063081 instructions
 -1     1615         3811717      1815491788       339922883      1816063081 L1-dcache-load-misses
 -1     1615       248206244      1815497847       339976238      1816063081 L1-dcache-loads
 -1     1615          129268      1815503942       339980629      1816063081 L1-dcache-prefetch-misses
 -1     1615          938667      1815510014       339994057      1816063081 L1-dcache-prefetches
 -1     1615         1130313      1815515962       271996174      1816063081 L1-dcache-store-misses
 -1     1615       102955845      1815521897       271999416      1816063081 L1-dcache-stores
 -1     1615        31835196      1815527798       271997373      1816063081 L1-icache-load-misses
 -1     1615       238534287      1815533730       271998493      1816063081 L1-icache-loads
 -1     1615           45572      1815539738       271997540      1816063081 LLC-load-misses
 -1     1615          238954      1815545670       271996205      1816063081 LLC-loads
 -1     1615          119274      1815551648       271995861      1816063081 dTLB-load-misses
 -1     1615       198827289      1815557824       271997777      1816063081 dTLB-loads
 -1     1615           19405      1815565510       271994452      1816063081 dTLB-store-misses
 -1     1615       103264742      1815569129       271995045      1816063081 dTLB-stores
 -1     1615           29133      1815572629       272001103      1816063081 iTLB-load-misses
 -1     1615       729946228      1815576138       271995735      1816063081 iTLB-loads
 -1     1615        95103288      1815583086       269109782      1816063081 branch-load-misses
 -1     1615       142468815      1815589715       265115396      1816063081 branch-loads
